PageValues,ProductRelated,ExitRates,Administrative,BounceRates,TotalTime,ProductRelated_Duration,Adm_time_per_page,Informational,Administrative_Duration,Revenue
-0.3171778443096163,-0.39869559033673474,-0.29841541578842107,-0.6969929641233985,-0.1630493030558925,-0.4561655453215441,-0.4255067717519823,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,0.45574198151500367,-0.46754676164792686,-0.6969929641233985,-0.14038517437793877,0.38091886263813424,0.46587610325707884,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5336067858922724,0.27116614622748847,-0.6969929641233985,0.057925977334604695,-0.45248495945015466,-0.42158744033861445,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6010623836700413,-0.29841541578842107,-0.09488245843843363,-0.45768299649364935,-0.48781858381549287,-0.4686194172990289,-0.24343083192396875,-0.39647790101721364,-0.3553652859894428,0
-0.3171778443096163,-0.5560919851515287,0.5835173214145811,-0.6969929641233985,0.13158441100622334,-0.6119770138770286,-0.5914251349178887,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5111215866330161,-0.42907213360171953,-0.6969929641233985,-0.45768299649364935,-0.4063549498620742,-0.3724651532910705,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,0.320830785959466,-0.8494349449927298,-0.39593771128091604,-0.45768299649364935,1.3659177845252197,1.5100649438354252,-0.24343083192396875,-0.39647790101721364,-0.40627834418104786,0
-0.3171778443096163,-0.6460327821885538,0.485524808777646,-0.6969929641233985,-0.45768299649364935,-0.6320975499739573,-0.6128508133109665,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.3762103910774785,-0.7491810480006742,-0.6969929641233985,-0.45768299649364935,-0.49068126169910425,-0.4622613907665907,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,0.14255095281308014,-0.6969929641233985,-0.45768299649364935,-0.6262086125797343,-0.6065798830495779,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6235475829292975,0.14255095281308014,-0.6969929641233985,-0.45768299649364935,-0.5997083943057305,-0.5783606968733292,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.21881399626268455,-0.761652832438423,-0.6969929641233985,-0.3951849396849022,-0.33752799406709244,-0.2991736558610913,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.39869559033673474,0.28953974234691376,-0.6969929641233985,-0.10412256024346929,-0.5337522954904326,-0.508126277945777,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6460327821885538,1.8574201914790478,-0.6969929641233985,0.9172742739231476,-0.6036343525685459,-0.5825413170475883,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.46615118811450357,-0.8115399290325561,-0.6969929641233985,-0.45768299649364935,-0.24988915494581193,-0.20585002011354003,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.44366598885524733,-0.34904489985737314,-0.6969929641233985,-0.22852345486157635,-0.5127647769274407,-0.48577737924679787,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,1.171472500128347,-0.6969929641233985,-0.45768299649364935,-0.6286623364939938,-0.6091927706584898,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6235475829292975,0.6570117264707135,-0.6969929641233985,-0.45768299649364935,-0.5643747699403924,-0.5407351153049976,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6235475829292975,-0.3719098208445533,-0.6969929641233985,0.5735349511628588,-0.5763162263067643,-0.5534511683176164,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
0.730183772447773,0.09597879336690328,-0.5831172259501795,0.5072280472465313,-0.45768299649364935,-0.06639559106490574,-0.10242757370528653,-0.1347202625288524,1.1781951605199885,-0.14039904029155473,0
-0.3171778443096163,-0.6235475829292975,0.14255095281308014,-0.6969929641233985,-0.45768299649364935,-0.5918564777800999,-0.5699994565248111,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.3537251918182222,0.07193868048156352,-0.09488245843843363,-0.21504347697160525,-0.4477313562341758,-0.4248867293940251,-0.26517294580299205,-0.39647790101721364,-0.36667929892091056,0
-0.3171778443096163,-0.578577184410785,-0.5433967385376208,-0.6969929641233985,-0.45768299649364935,-0.559958066894725,-0.5360319176089562,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5336067858922724,1.6001898046502314,-0.6969929641233985,0.5735349511628588,-0.4462034262296501,-0.4148984480598,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
1.746003189749529,0.23088998892244092,-0.4816614456987049,2.9156700699863904,-0.27206376591547793,0.2566412516236459,0.1875202092513752,0.06714922542219585,-0.39647790101721364,1.1234704877830601,0
-0.3171778443096163,-0.39869559033673474,-0.739381804968353,-0.6969929641233985,-0.45768299649364935,-0.2961827461118182,-0.25514649965092556,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
0.9170114156804031,-0.10638799996640319,-0.6261835398718668,0.20617279440404881,-0.45768299649364935,-0.2080122668107506,-0.207156463917996,0.19745092170984516,-0.39647790101721364,0.03968233218211762,1
-0.3171778443096163,1.3101795533667422,-0.5774259110386526,0.5072280472465313,-0.41332952883930274,2.790342933726753,3.008596896482545,-0.19994660416592222,-0.39647790101721364,-0.20828311788036147,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.3087547932997097,-0.7339377810615081,-0.6969929641233985,-0.45768299649364935,-0.2002421410642679,-0.15298259414246979,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.26378439478119714,0.19399703017884337,-0.6969929641233985,0.057925977334604695,-0.546031820490444,-0.5212023288125411,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,1.171472500128347,-0.6969929641233985,-0.45768299649364935,-0.6217919095340669,-0.6018766853535364,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5336067858922724,-0.6291402076733701,-0.6969929641233985,-0.45768299649364935,-0.4335094944968556,-0.40138110947894307,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6460327821885538,0.485524808777646,-0.6969929641233985,-0.45768299649364935,-0.5766433895116904,-0.5537995533495572,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.3537251918182222,-0.3719098208445533,-0.6969929641233985,-0.45768299649364935,-0.3541724213018449,-0.3168977434922963,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
0.2989147274649811,0.09597879336690328,-0.5881324570913964,2.3135595643014257,-0.36801187240389727,0.8867616428197547,0.47899217718656567,1.747422062989999,-0.39647790101721364,5.231871435219404,1
-0.3171778443096163,-0.66851798144781,0.14255095281308014,-0.6969929641233985,-0.45768299649364935,-0.6055973316999537,-0.5846316271347178,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5560919851515287,-0.29841541578842107,-0.6969929641233985,-0.45768299649364935,-0.5408190203635002,-0.5156513942594433,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6235475829292975,-0.5433967385376208,-0.6969929641233985,-0.45768299649364935,-0.5103928438266812,-0.4832515879089356,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.578577184410785,-0.47480197557608006,-0.6969929641233985,-0.45768299649364935,-0.6235095162740487,-0.6037057066797747,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.44366598885524733,0.31403787050614757,-0.6969929641233985,-0.11394367373336037,-0.4588646416272296,-0.4283809481217854,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5560919851515287,0.8774949210606795,-0.6969929641233985,0.7208517978817371,-0.5692822177689115,-0.5459608905228215,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6460327821885538,0.485524808777646,-0.6969929641233985,-0.45768299649364935,-0.5751711551631346,-0.5522318207842101,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5560919851515287,-0.3964079490037872,-0.6969929641233985,0.13158441100622334,-0.4772675709841766,-0.4479776051886248,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.2862695940404534,-0.7239092943084451,-0.6969929641233985,-0.45768299649364935,-0.338615811685439,-0.30033203605179487,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.3762103910774785,-0.6442714044776028,-0.09488245843843363,-0.45768299649364935,-0.5423667539320676,-0.5361123141748879,-0.04775180701275935,-0.39647790101721364,-0.25353916960623263,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,1.171472500128347,-0.6969929641233985,-0.45768299649364935,-0.6173752064883997,-0.597173487657495,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.42118078959599103,-0.5697793570891935,-0.6969929641233985,-0.45768299649364935,-0.32427788493009063,-0.285064062772967,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.10638799996640319,-0.3528557165921647,-0.6969929641233985,-0.3812964757415054,-0.18879142948074792,-0.1407891186516334,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,1.171472500128347,-0.6969929641233985,-0.45768299649364935,-0.6266993573625862,-0.6071024605713603,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.578577184410785,0.485524808777646,-0.6969929641233985,0.5735349511628588,0.12585776714083277,0.19427016908192346,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6235475829292975,-0.3719098208445533,-0.6969929641233985,-0.45768299649364935,-0.5913657329972479,-0.5694768790030287,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5560919851515287,0.7795023878453134,-0.6969929641233985,0.3280068664232749,-0.6183566960541035,-0.5982186427010597,-0.43910985683517817,0.39085862975138747,-0.4571914023726529,0
-0.3171778443096163,-0.3537251918182222,-0.23472027434304074,-0.6969929641233985,-0.3717481606474874,-0.3267561460834928,-0.287703079257968,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,0.14094919188541583,-0.7022477999630046,0.20617279440404881,-0.45768299649364935,0.6593027989280977,0.7527371538930668,-0.3062413831541939,-0.39647790101721364,-0.35347961718638815,0
0.6272565447078556,-0.2862695940404534,-0.33107960038635337,0.5072280472465313,-0.45768299649364935,-0.31507642025161714,-0.30714296306827266,-0.10754262018007334,-0.39647790101721364,-0.11211400796288525,1
-0.3171778443096163,-0.578577184410785,-0.20042290315148586,-0.6969929641233985,-0.45768299649364935,-0.43923485031315285,-0.40747784725049013,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,0.09597879336690328,-0.608350847809865,-0.09488245843843363,-0.45768299649364935,0.40265301420183436,0.46445892266286953,-0.10210709171031752,0.39085862975138747,-0.2818242019349021,0
-0.3171778443096163,-0.3312399925589659,-0.5232218094653107,0.20617279440404881,-0.3120992765306793,-0.4759589182135467,-0.47715485013738856,-0.015138636194224451,-0.39647790101721364,-0.12625652412722,0
-0.3171778443096163,-0.66851798144781,2.2003940474436137,-0.6969929641233985,2.635970846475875,-0.6296438260596977,-0.6102379257020546,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5111215866330161,0.6379576222183249,-0.6969929641233985,0.4589551700346427,-0.5373838068835368,-0.5119933516069666,-0.43910985683517817,0.39085862975138747,-0.4571914023726529,0
-0.3171778443096163,-0.44366598885524733,0.485524808777646,-0.6969929641233985,0.5735349511628588,-0.5633932803746885,-0.5396899602614329,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,0.485524808777646,-0.6969929641233985,0.5735349511628588,-0.5869490299515807,-0.5647736813069872,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,2.1646171252184807,-0.517636596943743,1.109338552931496,-0.44005533627205007,2.0475965487628067,2.021051598985255,0.7431175853367121,2.7528682220571907,1.3884069570730306,0
-0.3171778443096163,-0.6235475829292975,-0.5433967385376208,-0.6969929641233985,-0.45768299649364935,-0.5187355051351639,-0.4921354057792361,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6235475829292975,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.15135839848491575,-0.39248825179085867,-0.09488245843843363,-0.29268812486860807,-0.4178874522590943,-0.3962424305321689,-0.19994660416592222,-0.39647790101721364,-0.3327372601265072,0
-0.3171778443096163,-0.03893240218863437,-0.1561682054210803,-0.6969929641233985,-0.19156223181628748,-0.08401741848908649,-0.07781852743362956,-0.43910985683517817,0.39085862975138747,-0.4571914023726529,0
-0.3171778443096163,-0.44366598885524733,-0.7720459689878546,-0.6969929641233985,-0.45768299649364935,-0.4869188850632892,-0.4582549631344308,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.24129919552194085,-0.6196131555471757,-0.6969929641233985,-0.45768299649364935,-0.08033683261769708,-0.025299486494500114,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.46615118811450357,-0.32514066521524965,-0.6969929641233985,-0.08269465564116626,-0.35973419549114183,-0.3228202887217441,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5336067858922724,0.6570117264707135,-0.6969929641233985,-0.45768299649364935,-0.5962731808257672,-0.5747026542208525,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.578577184410785,1.4001217305785807,-0.6969929641233985,-0.45768299649364935,-0.49493438316684574,-0.46679039597279054,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.578577184410785,-0.20042290315148586,-0.6969929641233985,-0.45768299649364935,-0.523642952963683,-0.4973611809970599,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6235475829292975,0.14255095281308014,-0.6969929641233985,-0.45768299649364935,-0.5763980171202644,-0.5535382645886661,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.39869559033673474,-0.17898703072294078,-0.6969929641233985,-0.45768299649364935,-0.38901530088433117,-0.3931940616725242,-0.43910985683517817,1.1781951605199885,-0.4571914023726529,0
-0.3171778443096163,-0.6460327821885538,0.485524808777646,-0.6969929641233985,-0.45768299649364935,-0.6227733990997708,-0.6029218403971012,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.46615118811450357,1.5732418760221325,-0.6969929641233985,0.11979905419399516,-0.4991547882993722,-0.47128456266011903,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5111215866330161,-0.047990069132376204,-0.6969929641233985,-0.45768299649364935,-0.03518831259532047,0.022777645509479087,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.48863638737375986,0.14255095281308014,-0.6969929641233985,-0.45768299649364935,-0.5322473448066619,-0.5065237068615585,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,0.4332567822557474,-0.7310616778171596,0.5072280472465313,-0.45768299649364935,0.5031014609623992,0.3545534048121357,2.0721042961920095,-0.39647790101721364,2.1563455847964073,0
-0.3171778443096163,-0.6460327821885538,2.5433679034081793,-0.6969929641233985,2.2922315237155857,-0.6365142530196246,-0.6175540110070079,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,1.171472500128347,-0.6969929641233985,-0.45768299649364935,-0.5339485934035734,-0.50833530895449,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.3537251918182222,-0.42907213360171953,-0.09488245843843363,-0.45768299649364935,-0.5276507020399985,-0.5120804478780162,-0.2216887180449455,-0.39647790101721364,-0.34405127305797495,0
-0.3171778443096163,-0.6910031807070663,3.229315594758881,-0.6969929641233985,3.667188794132383,-0.6428939351966996,-0.6243475187901789,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.578577184410785,-0.6577213640519531,-0.6969929641233985,-0.45768299649364935,0.34702008277634616,0.42977843907270974,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.12887319922565946,-0.5052885300328435,1.109338552931496,-0.45768299649364935,-0.3678178525977694,-0.3896956954560045,-0.035068907249995805,-0.39647790101721364,0.1735648185566765,0
-0.3171778443096163,-0.578577184410785,-0.20042290315148586,-0.6969929641233985,-0.45768299649364935,-0.5652744686925961,-0.5416931740775128,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.5111215866330161,0.06633453580352522,-0.6969929641233985,-0.34310321536543337,-0.49387110278764174,-0.4656581446581761,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.6460327821885538,0.485524808777646,-0.6969929641233985,-0.45768299649364935,-0.6306253156254015,-0.6112830807456193,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
-0.3171778443096163,-0.66851798144781,2.2003940474436137,-0.6969929641233985,0.5735349511628588,-0.6222826543169189,-0.6023992628753189,-0.43910985683517817,-0.39647790101721364,-0.4571914023726529,0
